code,ticker,name,name_jp,market,sector33,sector17,yf_sector,yf_industry,currency,price,book_value_per_share,pbr,market_cap,trailing_pe,forward_pe,roe,trailing_eps,total_revenue,operating_margins,profit_margins,total_cash,total_debt,dividend_yield,fetched_at
5210,5210.T,"Nihon Yamamura Glass Co., Ltd.",日本山村硝子,スタンダード（内国株式）,ガラス・土石製品,建設・資材,Consumer Cyclical,Packaging & Containers,JPY,3145.0,5456.735,0.576352,32146438144,9.700204,,0.06137,324.22,70674997248,0.07604,0.05409,8101000192,21095999488,4.75,2026-04-30
7600,7600.T,"Japan Medical Dynamic Marketing, INC.",日本エム・ディ・エム,プライム（内国株式）,精密機器,電機・精密,Healthcare,Medical Devices,JPY,550.0,953.321,0.5769305,14494444544,,9.046053,-0.041139998,-33.75,24584013824,0.049050003,-0.042859998,2481409024,5527707136,3.38,2026-04-30
4098,4098.T,"Titan Kogyo, Ltd.",チタン工業,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Specialty Chemicals,JPY,1009.0,1746.676,0.57766867,3003309568,32.781025,,0.09889,30.78,8599000064,0.045050003,0.06617,472000000,3840000000,0.97,2026-04-30
7041,7041.T,"CRG Holdings Co.,Ltd.",ＣＲＧホールディングス,グロース（内国株式）,サービス業,情報通信・サービスその他,Industrials,Staffing & Employment Services,JPY,303.0,522.949,0.57940644,1683793408,10.966341,,0.036510002,27.63,16312000512,0.02869,0.00644,3411000064,4198000128,2.98,2026-04-30
4040,4040.T,"Nankai Chemical Company,Limited",南海化学,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Chemicals,JPY,3055.0,5271.91,0.57948637,6091440640,6.163126,,0.27906,495.69,21052999680,0.076290004,0.12445,2120999936,4071000064,2.28,2026-04-30
5644,5644.T,Metalart Corporation,メタルアート,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Industrials,Metal Fabrication,JPY,5060.0,8720.622,0.5802338,14484958208,7.920978,,0.09182,638.81,44818001920,0.10054,0.048189998,10115999744,4818999808,2.91,2026-04-30
5484,5484.T,"Tohoku Steel Co., Ltd.",東北特殊鋼,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Steel,JPY,2276.0,3919.621,0.5806684,16905579520,17.311934,,0.04086,131.47,20374999040,0.058590002,0.057329997,10446000128,0,1.77,2026-04-30
6958,6958.T,CMK Corporation,日本シイエムケイ,プライム（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,627.0,1079.432,0.58086103,44700737536,16.613672,8.75576,0.03056,37.74,97846001664,0.03331,0.022939999,17128999936,41140998144,3.18,2026-04-30
7942,7942.T,JSP Corporation,ＪＳＰ,プライム（内国株式）,化学,素材・化学,Consumer Cyclical,Packaging & Containers,JPY,2302.0,3960.484,0.5812421,60328964096,11.273262,9.142177,0.05524,204.2,142599995392,0.07912,0.04063,16616999936,23242999808,3.82,2026-04-30
6584,6584.T,"Sanoh Industrial Co., Ltd.",三櫻工業,プライム（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,741.0,1274.052,0.5816089,26534154240,10.3578415,5.3042235,0.03917,71.54,156755001344,0.0074199997,0.00794,16938000384,46630998016,3.79,2026-04-30
3760,3760.T,"CAVE Interactive CO.,LTD.",ケイブ,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Electronic Gaming & Multimedia,JPY,601.0,1032.21,0.5822459,3621567744,,,-0.91129,-540.35,12554999808,-0.20621,-0.33015,,,1.66,2026-04-30
3537,3537.T,"Shoei Yakuhin Co.,Ltd.",昭栄薬品,スタンダード（内国株式）,卸売業,商社・卸売,Basic Materials,Specialty Chemicals,JPY,1581.0,2709.693,0.5834609,5413933568,11.081517,,0.05015,142.67,26400999424,0.021979999,0.01723,2052999936,0,2.46,2026-04-30
7875,7875.T,"Takeda iP Holdings Co.,Ltd.",竹田ｉＰホールディングス,スタンダード（内国株式）,その他製品,情報通信・サービスその他,Communication Services,Publishing,JPY,671.0,1147.296,0.5848534,11222379520,8.075581,,0.07181,83.09,34033000448,0.05204,0.03893,6768000000,3558000128,3.48,2026-04-30
8600,8600.T,"TOMONY Holdings, Inc.",トモニホールディングス,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,884.0,1510.651,0.5851782,169833037824,13.514752,,0.046479996,65.41,87686995968,0.38294,0.1518,525503987712,166798999552,2.87,2026-04-30
7613,7613.T,SIIX Corporation,シークス,プライム（内国株式）,卸売業,商社・卸売,Technology,Electronic Components,JPY,1282.0,2190.266,0.585317,60430471168,24.289505,7.6997,0.02419,52.78,289490993152,0.02726,0.008590001,30069000192,39746998272,3.91,2026-04-30
9903,9903.T,"Kanseki Co., Ltd.",カンセキ,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Home Improvement Retail,JPY,882.0,1502.398,0.5870615,6576260608,21.55952,,-0.063140005,40.91,39934001152,0.03102,-0.0178,1207000064,11992000512,2.28,2026-04-30
7162,7162.T,"ASTMAX Co., Ltd.",アストマックス,スタンダード（内国株式）,電気・ガス業,電力・ガス,Financial Services,Asset Management,JPY,222.0,377.987,0.58732176,2918405632,,,-0.11798,-52.52,21298999296,-0.01762,-0.03066,2980000000,4070000128,3.14,2026-04-30
2735,2735.T,"Watts Co., Ltd.",ワッツ,スタンダード（内国株式）,小売業,小売,Consumer Defensive,Grocery Stores,JPY,594.0,1010.887,0.58760273,7884966400,9.4827585,11.165413,0.06318,62.64,62387998720,0.0368,0.01329,4840000000,2152999936,2.5,2026-04-30
3946,3946.T,"Tomoku Co., Ltd.",トーモク,プライム（内国株式）,パルプ・紙,素材・化学,Consumer Cyclical,Packaging & Containers,JPY,3490.0,5936.438,0.5878946,57573113856,7.7872233,6.2905555,0.080649994,448.17,222415994880,0.060300004,0.03418,15628999680,70017998848,3.73,2026-04-30
3159,3159.T,"Maruzen CHI Holdings Co.,Ltd.",丸善ＣＨＩホールディングス,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,346.0,588.136,0.58829933,32020508672,9.605775,,0.06316,36.02,185053003776,0.0254,0.01802,31093000192,40502001664,1.73,2026-04-30
8362,8362.T,"The Fukui Bank, Ltd.",福井銀行,プライム（内国株式）,銀行業,銀行,Financial Services,Banks - Regional,JPY,3750.0,6373.79,0.58834696,88603303936,22.151339,,0.0477,169.29,63305998336,0.20345,0.10934,833705017344,691377995776,2.82,2026-04-30
5971,5971.T,"Kyowakogyosyo Co.,Ltd.",共和工業所,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Tools & Accessories,JPY,7590.0,12898.646,0.58843386,9878628352,12.00038,,0.0519,632.48,10680000512,0.08285,0.07875,9985000448,0,1.03,2026-04-30
3494,3494.T,"Mullion Co., Ltd.",マリオン,スタンダード（内国株式）,不動産業,不動産,Real Estate,Real Estate Services,JPY,357.0,606.573,0.5885524,2797980416,6.140351,,0.1034,58.14,3279000064,0.25783002,0.14303,2008999936,9054000128,1.68,2026-04-30
7235,7235.T,"Tokyo Radiator Mfg.Co.,Ltd.",東京ラヂエーター製造,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,1423.0,2413.97,0.5894854,13552386048,7.0760813,,0.0848,201.1,35263574016,0.0719,0.05589,9665716224,0,4.13,2026-04-30
9625,9625.T,"Cerespo Co., Ltd.",セレスポ,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Communication Services,Advertising Agencies,JPY,1089.0,1845.744,0.590006,5969649664,,,-0.0129700005,-110.98,14890000384,0.23201,-0.0089300005,5399000064,850000000,3.68,2026-04-30
5363,5363.T,TYK Corporation,東京窯業,スタンダード（内国株式）,ガラス・土石製品,建設・資材,Basic Materials,Building Materials,JPY,601.0,1017.513,0.59065586,26703564800,8.964797,,0.07737,67.04,32123000832,0.08209,0.10435,15806000128,3366000128,3.51,2026-04-30
6286,6286.T,Seiko Corporation,靜甲,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,1566.0,2649.937,0.59095746,10113702912,9.678018,18.31579,0.07468,161.81,43875999744,0.047420003,0.02785,6160000000,2886000128,1.78,2026-04-30
3758,3758.T,Aeria Inc.,アエリア,スタンダード（内国株式）,情報・通信業,情報通信・サービスその他,Communication Services,Electronic Gaming & Multimedia,JPY,246.0,416.232,0.59101653,4983063040,14.5476055,,0.041100003,16.91,16472000512,0.02657,0.021370001,8087000064,7584000000,2.04,2026-04-30
8076,8076.T,Canox Corporation,カノークス,スタンダード（内国株式）,卸売業,商社・卸売,Basic Materials,Steel,JPY,2027.0,3425.583,0.5917241,19399976960,9.385128,,0.06465,215.98,158750998528,0.01632,0.013250001,9041999872,28799000576,5.27,2026-04-30
9312,9312.T,"The Keihin Co., Ltd.",ケイヒン,スタンダード（内国株式）,倉庫・運輸関連業,運輸・物流,Industrials,Integrated Freight & Logistics,JPY,2967.0,5011.229,0.59207034,19370172416,7.894527,,0.07975,375.83,50500001792,0.07605,0.049289998,9859999744,8277000192,3.39,2026-04-30
5695,5695.T,"Powdertech Co., Ltd.",パウダーテック,スタンダード（内国株式）,鉄鋼,鉄鋼・非鉄,Basic Materials,Specialty Chemicals,JPY,2550.0,4303.035,0.592605,7419464704,21.405188,,0.02377,119.13,8792999936,0.033689998,0.034,2356999936,689000000,3.92,2026-04-30
5936,5936.T,"Toyo Shutter Co., Ltd.",東洋シヤッター,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Building Products & Equipment,JPY,917.0,1544.294,0.5937989,5806759424,7.754101,12.915493,0.07997,118.26,21511999488,0.08189,0.035469998,4035000064,4336000000,4.31,2026-04-30
3421,3421.T,"Inaba Seisakusho Co., Ltd.",稲葉製作所,スタンダード（内国株式）,金属製品,建設・資材,Consumer Cyclical,"Furnishings, Fixtures & Appliances",JPY,1658.0,2785.676,0.59518766,26096283648,15.383188,,0.03925,107.78,41746001920,0.03006,0.04137,16645000192,0,2.61,2026-04-30
4690,4690.T,"Nippon Pallet Pool Co., Ltd.",日本パレットプール,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Consumer Cyclical,Packaging & Containers,JPY,,4196.239,0.5960099,3958245120,14.367783,,0.03911,174.07,6986927104,0.033800002,0.03692,1001587008,2659997952,0.0238,2026-04-30
8037,8037.T,Kamei Corporation,カメイ,プライム（内国株式）,卸売業,商社・卸売,Energy,Oil & Gas Refining & Marketing,JPY,3200.0,5352.326,0.5978709,97918107648,9.148085,10.752688,0.06904,349.8,588663029760,0.02406,0.01854,62457999360,42992001024,3.46,2026-04-30
3611,3611.T,Matsuoka Corporation,マツオカコーポレーション,スタンダード（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Manufacturing,JPY,2092.0,3490.55,0.59933245,21885327360,8.650348,,0.06871,241.84,72021000192,0.02004,0.03514,19061000192,16014999552,4.26,2026-04-30
5988,5988.T,"PIOLAX, Inc.",パイオラックス,プライム（内国株式）,金属製品,建設・資材,Consumer Cyclical,Auto Parts,JPY,1560.0,2602.457,0.59943354,37854633984,47.115673,11.659192,0.0070499997,33.11,61455998976,0.022939999,0.0,26478999552,25999998976,5.81,2026-04-30
8143,8143.T,"Lapine Co., Ltd.",ラピーヌ,スタンダード（内国株式）,繊維製品,素材・化学,Consumer Cyclical,Apparel Manufacturing,JPY,189.0,315.178,0.5996611,446747232,,,-0.32619998,-109.78,1872999936,-0.108739994,-0.13828,490000000,1778000000,,2026-04-30
9767,9767.T,"Nikken Kogaku Co., Ltd.",日建工学,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Industrials,Building Products & Equipment,JPY,1602.0,2671.329,0.59970146,2918776832,10.64169,,0.06688,150.54,6165000192,0.122489996,0.05061,2828000000,203000000,1.85,2026-04-30
9074,9074.T,"Japan Oil Transportation Co., Ltd.",日本石油輸送,スタンダード（内国株式）,陸運業,運輸・物流,Industrials,Railroads,JPY,5100.0,8501.138,0.5999197,16666616832,11.691348,,0.0543,436.22,38231998464,0.06447,0.03816,7034999808,9450000384,2.34,2026-04-30
9876,9876.T,"Cox Co., Ltd.",コックス,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Apparel Manufacturing,JPY,229.0,381.59,0.60012054,6325869568,5.9357176,,0.10981,38.58,14954999808,0.03312,0.07141,5918000128,0,,2026-04-30
8018,8018.T,"Sankyo Seiko Co., Ltd.",三共生興,スタンダード（内国株式）,卸売業,商社・卸売,Consumer Cyclical,Apparel Retail,JPY,870.0,1448.118,0.6007798,32741085184,75.19447,,0.0257,11.57,22048000000,0.078150004,0.06123,10563999744,6128999936,2.94,2026-04-30
6158,6158.T,"Waida Mfg. Co.,Ltd.",和井田製作所,スタンダード（内国株式）,機械,機械,Industrials,Specialty Industrial Machinery,JPY,960.0,1595.437,0.60171604,6261456896,20.53476,,0.00985,46.75,6261000192,0.03497,0.01869,4410999808,541000000,3.53,2026-04-30
9930,9930.T,"Kitazawa Sangyo Co., Ltd.",北沢産業,スタンダード（内国株式）,卸売業,商社・卸売,Industrials,Specialty Industrial Machinery,JPY,364.0,604.737,0.6019145,6766738944,13.226744,,0.03273,27.52,14842000384,-0.0068,0.02378,3158000128,2100000000,2.74,2026-04-30
7820,7820.T,"Nihon Flush Co., Ltd.",ニホンフラッシュ,プライム（内国株式）,その他製品,情報通信・サービスその他,Industrials,Building Products & Equipment,JPY,792.0,1315.493,0.6020556,18023352320,,3.0252101,-0.0874,-119.06,23610748928,0.124560006,-0.09919,10213972992,2639310080,4.51,2026-04-30
6249,6249.T,"Gamecard Holdings, Inc.",ゲームカードホールディングス,スタンダード（内国株式）,機械,機械,Industrials,Business Equipment & Supplies,JPY,2610.0,4329.719,0.60281044,36609888256,7.6658735,3.5279806,0.06185,340.47,27350999040,0.17884001,0.1344,35706998784,0,3.73,2026-04-30
5945,5945.T,"Tenryu Saw Mfg. Co., Ltd.",天龍製鋸,スタンダード（内国株式）,金属製品,建設・資材,Industrials,Tools & Accessories,JPY,2517.0,4168.463,0.60381967,22481416192,13.749591,,0.04343,183.06,13388000256,0.13151,0.118090004,12291999744,0,3.14,2026-04-30
2613,2613.T,"J-Oil Mills, Inc.",Ｊ－オイルミルズ,プライム（内国株式）,食料品,食品,Consumer Defensive,Packaged Foods,JPY,1965.0,3252.148,0.60421604,65073926144,12.553504,14.609666,0.03498,156.53,225181007872,0.018609999,0.0164,3307000064,23643000832,3.56,2026-04-30
8202,8202.T,"Laox Holdings CO.,LTD.",ラオックスホールディングス,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,150.0,248.151,0.6044707,13712437248,,,-0.00433,-1.09,57535000576,0.06776,-0.0017200001,8961999872,2988999936,2.65,2026-04-30
1376,1376.T,"Kaneko Seeds Co., Ltd.",カネコ種苗,スタンダード（内国株式）,水産・農林業,食品,Basic Materials,Agricultural Inputs,JPY,1409.0,2330.167,0.6046777,15451162624,12.130865,,0.05158,116.15,65393676288,-0.00068000006,0.01964,2648000000,1680000000,2.65,2026-04-30
3352,3352.T,"Buffalo Co.,Ltd.",バッファロー,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Auto & Truck Dealerships,JPY,1659.0,2743.437,0.6047159,3887717120,9.612376,,0.07074,172.59,13432999936,0.01002,0.03305,1899000064,200000000,4.27,2026-04-30
6737,6737.T,EIZO Corporation,ＥＩＺＯ,プライム（内国株式）,電気機器,電機・精密,Technology,Computer Hardware,JPY,2056.0,3399.821,0.6047377,81281581056,19.36152,10.32284,0.03829,106.19,81175003136,0.03052,0.06156,14958999552,9219999744,5.32,2026-04-30
9656,9656.T,Greenland Resort Company Limited,グリーンランドリゾート,スタンダード（内国株式）,サービス業,情報通信・サービスその他,Consumer Cyclical,Resorts & Casinos,JPY,617.0,1019.79,0.60502654,6378189824,13.088673,,0.04701,47.14,6451999744,0.13258,0.07548,506000000,6466999808,2.45,2026-04-30
8167,8167.T,"Retail Partners Co., Ltd.",リテールパートナーズ,プライム（内国株式）,小売業,小売,Consumer Defensive,Grocery Stores,JPY,1295.0,2135.854,0.60631484,55598460928,10.8223295,,0.05826,119.66,269830995968,0.02996,0.01904,26018000896,14405000192,3.09,2026-04-30
6635,6635.T,"Di-Nikko Engineering Co., Ltd.",大日光・エンジニアリング,スタンダード（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,635.0,1046.954,0.6065214,4211076864,20.1972,,0.03765,31.44,36954001408,0.0086900005,0.00563,5378999808,11736999936,2.56,2026-04-30
3553,3553.T,"Kyowa Leather Cloth Co., Ltd.",共和レザー,スタンダード（内国株式）,化学,素材・化学,Basic Materials,Chemicals,JPY,913.0,1505.075,0.6066143,21757431808,40.291264,,0.01119,22.66,56775000064,0.03294,0.00521,9914000384,814000000,5.65,2026-04-30
5199,5199.T,"Fuji Latex Co., Ltd.",不二ラテックス,スタンダード（内国株式）,ゴム製品,自動車・輸送機,Basic Materials,Specialty Chemicals,JPY,1949.0,3207.118,0.6077107,2470343936,8.90239,,0.07495,218.93,6812000256,0.066350006,0.043449998,2215000064,5184000000,4.1,2026-04-30
3028,3028.T,"Alpen Co.,Ltd.",アルペン,プライム（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,1968.0,3236.045,0.60814977,71297040384,16.350946,15.327104,0.03903,120.36,275407994880,0.04567,0.01683,13573999616,15548000256,2.49,2026-04-30
6962,6962.T,Daishinku Corp.,大真空,プライム（内国株式）,電気機器,電機・精密,Technology,Electronic Components,JPY,731.0,1201.287,0.6085141,23248977920,51.442646,15.723811,0.01051,14.21,38617526272,0.03462,0.0097,16678926336,35712086016,3.86,2026-04-30
7636,7636.T,"Handsman Co., Ltd.",ハンズマン,スタンダード（内国株式）,小売業,小売,Consumer Cyclical,Specialty Retail,JPY,802.0,1317.626,0.6086705,11035199488,11.989834,10.361757,0.05159,66.89,34596999168,0.03756,0.026619999,1376999936,2633999872,3.73,2026-04-30
6982,6982.T,"The Lead Co., Inc.",リード,スタンダード（内国株式）,輸送用機器,自動車・輸送機,Consumer Cyclical,Auto Parts,JPY,597.0,980.407,0.60893077,1546060416,,,-0.08801,-88.18,4345999872,-0.01832,-0.05269,1606000000,3772999936,1.71,2026-04-30
